,Shape_type,Latitude,r_pl,l_pl,t_pl,V_pl,S_pl,V_T,Shape_factor,Density,time_length
2479,sphere,13.7,2.2742295448223104e-06,0.003813,0.0076641700000000005,4.927101408695366e-17,6.49947770652192e-11,4.927101408695366e-17,0.8,864,500
2480,fiber,13.7,0.00012419117411221643,0.000732,0.00168079,8.023443674485214e-12,3.155134502351333e-07,8.023443674485214e-12,0.4047438403827677,907,500
2481,fiber,13.7,1.6678558409689408e-05,5.9999999999999995e-05,0.00766321,1.9434086882920207e-14,5.123523803247933e-09,1.9434086882920207e-14,0.601710817516906,936,500
2482,film,13.7,0.00010533318955255656,0.009677,0.00374232,4.895356388973719e-12,4.824242862930631e-07,4.895356388973719e-12,0.2043601314406569,879,500
2483,film,13.7,8.777447272895719e-05,0.004678,0.0002199,2.8326524812615075e-12,1.1423679776830283e-07,2.8326524812615075e-12,0.599273818166864,930,500
2484,fiber,13.7,0.00011388521742482622,0.000309,6.091e-05,6.187150427607872e-12,2.3509178095453312e-07,6.187150427607872e-12,0.7019512930909948,944,500
2485,film,13.7,2.1952825229803053e-05,0.010435,0.00018486000000000002,4.431593013888831e-14,1.0625722234312924e-08,4.431593013888831e-14,0.4030113219818057,935,500
2486,fiber,13.7,0.00031316328783183956,0.003652,0.0030227500000000003,1.286474378614019e-10,2.5707082950389207e-06,1.286474378614019e-10,0.1988565881542379,859,500
2487,fiber,13.7,3.840314178018036e-05,0.00031099999999999997,0.00983021,2.372405249333726e-13,3.350078294480132e-08,2.372405249333726e-13,0.29558690338788773,866,500
2488,film,13.7,8.78061631105291e-05,0.008379,0.0004233,2.8357217193613684e-12,1.3621584026521206e-07,2.8357217193613684e-12,0.5029412451078058,999,500
2489,fiber,13.7,7.606615116355852e-05,0.00027499999999999996,0.00782409,1.8435840228982435e-12,1.0663411778213932e-07,1.8435840228982435e-12,0.5997632536678081,965,500
2490,fiber,13.7,3.109649218705295e-05,0.000187,0.00864258,1.259571467005219e-13,1.9898575878893696e-08,1.259571467005219e-13,0.397234662677369,928,500
2491,film,13.7,1.948006328309376e-06,0.0008259999999999999,3.136e-05,3.096418827594335e-17,1.1243927665142705e-10,3.096418827594335e-17,0.29988693806878497,950,500
2492,sphere,13.7,0.00010730091798721189,0.011479999999999999,0.00583996,5.1748637750107766e-12,1.446827447168956e-07,5.1748637750107766e-12,0.8,967,500
2493,sphere,13.7,1.920543505395716e-05,0.004251,0.0072098100000000005,2.9672972760202134e-14,4.635089912335238e-09,2.9672972760202134e-14,0.8,880,500
2494,film,13.7,5.677645828179405e-05,0.011882,0.0009309,7.666435787681922e-13,9.634780390633426e-08,7.666435787681922e-13,0.29729639402426783,853,500
2495,sphere,13.7,6.528940497407975e-05,0.003146,0.00401636,1.1657803779157865e-12,5.356674846609221e-08,1.1657803779157865e-12,0.8,917,500
2496,film,13.7,0.00010401099061159675,0.011720999999999999,0.00171157,4.713313283246281e-12,3.239019888511207e-07,4.713313283246281e-12,0.2967834758065627,971,500
2497,sphere,13.7,3.711491411525997e-05,0.0018909999999999999,0.00951423,2.1415784550909382e-13,1.7310387261899267e-08,2.1415784550909382e-13,0.8,856,500
2498,fiber,13.7,9.453440326141721e-06,5.6999999999999996e-05,0.00780809,3.538818350429355e-15,1.8404423560026707e-09,3.538818350429355e-15,0.3962446045878704,897,500
2499,fiber,13.7,2.126790721420347e-05,7.599999999999999e-05,0.0055981,4.029608742986361e-14,8.324437863606442e-09,4.029608742986361e-14,0.6043366307215374,886,500
2500,film,13.7,5.3099507295080964e-05,0.005588,0.00013388,6.27133619699871e-13,4.185059781155301e-08,6.27133619699871e-13,0.5986516485967899,862,500
2501,fiber,13.7,8.88758548082848e-06,4.1e-05,0.00386434,2.940627279175951e-15,1.5177736863033296e-09,2.940627279175951e-15,0.501211824966192,911,500
2502,film,13.7,5.6809443187613044e-05,0.010425,0.00049836,7.679805251540723e-13,7.24328549364963e-08,7.679805251540723e-13,0.3959135158918006,961,500
2503,sphere,13.7,0.0001455355335187159,0.009866999999999999,0.00215419,1.2912065968432722e-11,2.6616316282866195e-07,1.2912065968432722e-11,0.9,970,500
2504,sphere,13.7,0.00010162059632494359,0.008336999999999999,0.0028806500000000002,4.395758520264215e-12,1.29769712417597e-07,4.395758520264215e-12,0.8,905,500
2505,fiber,13.7,5.978761605655624e-06,3.6e-05,0.008548440000000001,8.952046306913125e-16,7.35848382936115e-10,8.952046306913125e-16,0.39675346493392455,853,500
2506,fiber,13.7,6.465907022385494e-06,2.9999999999999997e-05,0.009179950000000001,1.1323403289285556e-15,8.043409737798421e-10,1.1323403289285556e-15,0.49888365496610476,991,500
2507,fiber,13.7,9.151649013284607e-06,7.3e-05,0.00918251,3.2106035091826895e-15,1.892091086055238e-09,3.2106035091826895e-15,0.3002724964466329,943,500
2508,film,13.7,5.610415894042779e-05,0.010544,0.00028266,7.397309299440167e-13,5.6493525349608614e-08,7.397309299440167e-13,0.4950924481492049,976,500
2509,film,13.7,4.197611416266124e-05,0.009724,0.00035052,3.098099105417327e-13,3.870874485955273e-08,3.098099105417327e-13,0.4044736567861616,859,500
2510,film,13.7,1.4546392435958666e-05,0.010287,7.167e-05,1.2893015624739051e-14,3.7674062358648874e-09,1.2893015624739051e-14,0.4990717803311497,937,500
2511,fiber,13.7,1.217298733372322e-05,1.4e-05,0.00412604,7.555794187895529e-15,3.31174445293258e-09,7.555794187895529e-15,0.7043223931665832,940,500
2512,fiber,13.7,3.434237561548619e-05,0.000404,0.00278176,1.6966005801061853e-13,3.102826949298352e-08,1.6966005801061853e-13,0.19691105710427706,874,500
2513,film,13.7,0.00011375618880176841,0.000488,0.0005444100000000001,6.166144662664688e-12,2.2804046695639114e-07,6.166144662664688e-12,0.5042350274250522,947,500
2514,fiber,13.7,0.00016298649860509629,0.000187,0.0062904,1.8136083195994668e-11,5.943793361531444e-07,1.8136083195994668e-11,0.7035558042624901,872,500
2515,film,13.7,1.5028910996320897e-05,0.008556,0.00024747,1.4219068511865656e-14,6.764611388444448e-09,1.4219068511865656e-14,0.29669282156632754,876,500
2516,film,13.7,0.0002705629558745171,0.004542,0.0007005000000000001,8.296475098641812e-11,1.0914590195655198e-06,8.296475098641812e-11,0.5959695926349037,877,500
2517,fiber,13.7,1.1455975160292652e-05,3.1e-05,0.0046662100000000005,6.297741047160136e-15,2.378923399317485e-09,6.297741047160136e-15,0.7027586813488531,925,500
2518,sphere,13.7,1.9386666171874066e-05,0.0093,0.00451013,3.052094705051641e-14,4.722980234961051e-09,3.052094705051641e-14,0.9,885,500
2519,sphere,13.7,7.494006034284128e-05,0.005965,0.0049476500000000005,1.762912368142848e-12,7.057289626180233e-08,1.762912368142848e-12,0.9,861,500
2520,film,13.7,2.6485177189598258e-05,0.004757,0.00043104,7.782108071294622e-14,2.0892191316704644e-08,7.782108071294622e-14,0.298343539329478,966,500
2521,fiber,13.7,0.0002537277313063343,0.001168,0.00501332,6.842147276363129e-11,1.2364466486068755e-06,6.842147276363129e-11,0.5020766846329686,927,500
2522,sphere,13.7,0.000143246541641277,0.010853999999999999,0.0056730700000000005,1.2312352661974746e-11,2.5785654273192383e-07,1.2312352661974746e-11,0.9,956,500
2523,film,13.7,6.239356849864355e-06,0.001504,3.101e-05,1.017438306161404e-15,6.952854537288209e-10,1.017438306161404e-15,0.49752094982651146,906,500
2524,fiber,13.7,0.0002456968916003791,0.001482,0.00064106,6.212803181523441e-11,1.2433415776846059e-06,6.212803181523441e-11,0.3961044681666,971,500
2525,film,13.7,7.626181000065878e-05,0.0026639999999999997,0.0006542200000000001,1.8578469557663815e-12,1.2926629910081702e-07,1.8578469557663815e-12,0.39978248972456565,870,500
2526,fiber,13.7,0.00017593482869890386,0.000475,0.00763018,2.2810986986788938e-11,5.610903205833453e-07,2.2810986986788938e-11,0.7034426307344792,883,500
2527,fiber,13.7,1.149504576582133e-05,1.3e-05,0.00042605000000000003,6.36239639495647e-15,2.9771598182453015e-09,6.36239639495647e-15,0.698874355703367,904,500
2528,fiber,13.7,7.535099803439104e-05,5.3e-05,0.00904636,1.7920727507268664e-12,1.6979859656302422e-07,1.7920727507268664e-12,0.49827822257603854,916,500
2529,sphere,13.7,0.00012258573539317022,0.0033829999999999997,0.00518324,7.716287836261892e-12,1.8883815016926837e-07,7.716287836261892e-12,0.8,874,500
2530,sphere,13.7,0.00012199390029455757,0.010983999999999999,0.00911957,7.605065496967097e-12,1.8701915780881977e-07,7.605065496967097e-12,0.8,985,500
2531,fiber,13.7,3.038657323272628e-05,3.4e-05,0.0068235200000000005,1.1752595489712656e-13,2.091274832408727e-08,1.1752595489712656e-13,0.695326897221291,989,500
2532,fiber,13.7,0.00010834957907683709,0.000294,0.009792490000000001,5.328074573780904e-12,2.1279277262364747e-07,5.328074573780904e-12,0.7019311056175602,915,500
2533,sphere,13.7,3.0681152888659835e-05,0.002653,0.00100257,1.2097722929829248e-13,1.1829141141206002e-08,1.2097722929829248e-13,0.8,982,500
2534,sphere,13.7,6.419357876950636e-05,0.000785,0.00820466,1.1080602453629664e-12,5.1783695500522126e-08,1.1080602453629664e-12,0.8,932,500
2535,sphere,13.7,3.089610568935724e-05,0.011496,0.00044605000000000003,1.2353779217750059e-13,1.1995472188592581e-08,1.2353779217750059e-13,0.9,857,500
2536,sphere,13.7,0.00011433132346950105,0.0075639999999999995,0.0050804,6.260143689325762e-12,1.6426321762108475e-07,6.260143689325762e-12,0.8,889,500
2537,fiber,13.7,1.8559597787042794e-05,0.000213,0.00192717,2.6778995971157814e-14,8.969157345025831e-09,2.6778995971157814e-14,0.20246551843809785,936,500
2538,film,13.7,2.4273797839820333e-05,0.005868,0.00038421,5.991034235021011e-14,1.7319350153755684e-08,5.991034235021011e-14,0.3023004090858761,851,500
2539,film,13.7,0.00023368348070070807,0.008542,0.00112256,5.345306930727321e-11,9.63586688063065e-07,5.345306930727321e-11,0.5035702909560946,884,500
2540,sphere,13.7,0.00028985636190078507,0.012764,0.00086868,1.0200867817344278e-10,1.0557851223740882e-06,1.0200867817344278e-10,0.9,905,500
2541,fiber,13.7,8.982287688857447e-05,0.000327,0.0062204,3.035634580817214e-12,1.488203834976229e-07,3.035634580817214e-12,0.597019484755676,989,500
2542,film,13.7,6.843666610412698e-05,0.0076359999999999996,0.00059221,1.342626279348967e-12,1.0449293882256097e-07,1.342626279348967e-12,0.39827735281567783,882,500
2543,fiber,13.7,1.2936986264922705e-05,5.9999999999999995e-05,0.00789079,9.0695963842672e-15,3.219656884945012e-09,9.0695963842672e-15,0.4990458645877882,866,500
2544,film,13.7,6.28810466074722e-05,0.012542999999999999,0.00015376,1.0414727090247953e-12,5.840583221879482e-08,1.0414727090247953e-12,0.6015589226217403,876,500
2545,fiber,13.7,1.717361095175748e-05,0.000137,0.00232775,2.1216486728519822e-14,6.663146275505739e-09,2.1216486728519822e-14,0.30024707580537074,961,500
2546,fiber,13.7,0.00018669943933106623,0.000874,0.00509801,2.72594852421789e-11,6.719238361799572e-07,2.72594852421789e-11,0.49526511704906734,932,500
2547,film,13.7,0.00015642712099854438,0.005281999999999999,0.00078202,1.6033368204010302e-11,4.3794626923292283e-07,1.6033368204010302e-11,0.49647586340331445,902,500
2548,film,13.7,2.0116710337049853e-07,0.004068,5e-07,3.410040184414344e-20,5.992829570073855e-13,3.410040184414344e-20,0.6000353878584614,903,500
2549,fiber,13.7,1.100507413254772e-05,5.1e-05,0.00067884,5.582998697150045e-15,2.3294581993144346e-09,5.582998697150045e-15,0.4993643287946899,861,500
2550,film,13.7,0.0001426428866851115,0.007742,0.00036578,1.2157351311791112e-11,3.0286645128888456e-07,1.2157351311791112e-11,0.5969582183780296,958,500
2551,sphere,13.7,6.596603179032395e-05,0.010572999999999999,0.00910816,1.2024019959434206e-12,5.468277975695023e-08,1.2024019959434206e-12,0.8,865,500
2552,sphere,13.7,0.00014455211415800366,0.009922,0.0041157500000000005,1.2652080686248207e-11,2.6257825615235416e-07,1.2652080686248207e-11,0.9,924,500
2553,fiber,13.7,7.016646297190392e-05,0.000567,0.00790237,1.4470294279355754e-12,1.117478491472156e-07,1.4470294279355754e-12,0.2962540915171392,875,500
2554,fiber,13.7,0.00014159546681441671,0.0006529999999999999,0.00434941,1.18915004914915e-11,3.8521984633487916e-07,1.18915004914915e-11,0.5013391655732184,870,500
2555,fiber,13.7,6.570918890165116e-05,0.000763,0.0025780300000000003,1.1884117264919836e-12,1.1297597341310927e-07,1.1884117264919836e-12,0.19981790832590351,895,500
2556,fiber,13.7,0.0006466274717754102,0.007455,0.00930607,1.1325335175889348e-09,1.0908068547750754e-05,1.1325335175889348e-09,0.2014302458721696,855,500
2557,sphere,13.7,0.00015124709534423074,0.0008139999999999999,0.00482151,1.4492714538091421e-11,2.874643213168504e-07,1.4492714538091421e-11,0.9,860,500
2558,fiber,13.7,2.788270884535925e-05,0.00021999999999999998,0.00105677,9.08015998984727e-14,1.749487211300201e-08,9.08015998984727e-14,0.30368324122937057,884,500
2559,film,13.7,8.891509837028609e-05,0.010496,0.00074646,2.9445243438770117e-12,1.7408346934102528e-07,2.9445243438770117e-12,0.4035416445607225,995,500
2560,fiber,13.7,4.5327133327270985e-06,2.7e-05,0.00032015,3.9008869952527887e-16,4.2159578044032576e-10,3.9008869952527887e-16,0.40078166275391164,950,500
2561,film,13.7,0.00017784630624489246,0.011942,0.00021519,2.3562597145082833e-11,4.714156247762757e-07,2.3562597145082833e-11,0.596184378874133,951,500
2562,film,13.7,8.695079785850585e-06,0.009942,2.13e-05,2.753653707617695e-15,1.1170770145289433e-09,2.753653707617695e-15,0.6013937264813869,933,500
2563,sphere,13.7,4.933020988440978e-06,0.001246,0.00838987,5.028373153875379e-16,3.05798809633559e-10,5.028373153875379e-16,0.9,939,500
2564,fiber,13.7,1.6423493833201465e-05,9.9e-05,0.00501347,1.855603848460723e-14,5.554426599733161e-09,1.855603848460723e-14,0.39634342238493214,973,500
2565,fiber,13.7,0.00012847600593667168,0.000765,0.0070161600000000005,8.882898295251492e-12,3.3866858465877257e-07,8.882898295251492e-12,0.40092484614489643,865,500
2566,sphere,13.7,5.4683026530216824e-05,0.007405999999999999,0.00308362,6.849300798659635e-13,3.757638100851005e-08,6.849300798659635e-13,0.9,996,500
2567,film,13.7,0.0002085086183366524,0.008284999999999999,0.00104989,3.797175243532997e-11,7.801291738969102e-07,3.797175243532997e-11,0.49519513342199517,935,500
2568,fiber,13.7,9.732516370658958e-05,0.0011099999999999999,0.00376136,3.861571121677484e-12,2.460013027399005e-07,3.861571121677484e-12,0.2038897788927802,942,500
2569,fiber,13.7,0.0005693270592530814,0.001539,0.00960189,7.729903750246785e-10,5.8755118885248155e-06,7.729903750246785e-10,0.7030725223018116,986,500
2570,film,13.7,3.070995671657703e-05,0.008983,3.788e-05,1.2131827382045236e-13,1.400469006333534e-08,1.2131827382045236e-13,0.5983837249656665,964,500
2571,fiber,13.7,2.8954114059971145e-05,1.3e-05,0.00389621,1.016762340116739e-13,3.536054609975393e-08,1.016762340116739e-13,0.30240131781437807,918,500
2572,film,13.7,6.951268209375937e-06,0.002944,8.54e-06,1.4069567473521543e-15,7.180725170019819e-10,1.4069567473521543e-15,0.5979359321340869,983,500
2573,fiber,13.7,0.00010403450178792825,0.001225,0.00228247,4.716510270129737e-12,2.848540641207843e-07,4.716510270129737e-12,0.1967028290030468,884,500
2574,film,13.7,0.00022157606556484193,0.0051069999999999996,0.00187025,4.556770424324631e-11,1.0835931381305356e-06,4.556770424324631e-11,0.40260050288370897,993,500
2575,sphere,13.7,0.00014241790916189932,0.005634,0.0028605600000000003,1.2099917970785443e-11,2.5488194656116683e-07,1.2099917970785443e-11,0.9,892,500
2576,sphere,13.7,3.945760715139754e-05,0.008217,0.00998164,2.57324325452882e-13,1.9564617119244233e-08,2.57324325452882e-13,0.8,906,500
2577,film,13.7,2.5482934459466354e-05,0.000843,1.834e-05,6.931654713180427e-14,1.155595432858509e-08,6.931654713180427e-14,0.49933030406172846,999,500
2578,sphere,13.7,4.5720923114215225e-05,0.004379,0.00695271,4.0034423610952e-13,2.62687764489852e-08,4.0034423610952e-13,0.9,906,500
2579,fiber,13.7,4.257146883377558e-05,0.000197,0.00998094,3.231800276006593e-13,3.484729927464922e-08,3.231800276006593e-13,0.49995253971766695,976,500
2580,sphere,13.7,0.00012056558740594476,0.009348,0.00270572,7.34105889894189e-12,1.8266552812183093e-07,7.34105889894189e-12,0.9,863,500
2581,film,13.7,0.00013624234135499935,0.000704,0.00506148,1.0593144700281807e-11,8.250213198571073e-07,1.0593144700281807e-11,0.199918917508248,930,500
2582,film,13.7,0.00016124565035469487,0.003378,0.00078964,1.756113712465192e-11,4.6192053285289317e-07,1.756113712465192e-11,0.50015384882823,924,500
2583,sphere,13.7,0.00028495062357963277,0.006409,0.00165722,9.691643809770034e-11,1.0203498088216948e-06,9.691643809770034e-11,0.9,992,500
2584,film,13.7,3.379819539934502e-05,0.006135,8.692e-05,1.6172201602728982e-13,1.7011915439601847e-08,1.6172201602728982e-13,0.5966624069588651,888,500
2585,sphere,13.7,5.3292264746428845e-05,0.0036109999999999996,0.0072705,6.339881485430764e-13,3.568931541339086e-08,6.339881485430764e-13,0.9,867,500
2586,film,13.7,9.357817051534252e-05,0.0047539999999999995,0.0035065400000000003,3.4325135500162604e-12,3.9086898752370653e-07,3.4325135500162604e-12,0.19907317958044826,873,500
2587,fiber,13.7,7.402847232868367e-05,0.000584,0.00804653,1.6993583549332783e-12,1.2331389563927245e-07,1.6993583549332783e-12,0.30373650975349037,990,500
2588,fiber,13.7,0.00021514990194264412,0.0024749999999999998,0.00705367,4.171690368861191e-11,1.2064864145557333e-06,4.171690368861191e-11,0.20193071819735664,954,500
2589,film,13.7,5.0333101599240333e-05,0.012745,0.00080033,5.341333419213352e-13,7.462809094014227e-08,5.341333419213352e-13,0.3016476319389651,918,500
2590,fiber,13.7,3.853979366319243e-05,0.000178,0.0007530600000000001,2.3978210298764694e-13,2.8547549190104055e-08,2.3978210298764694e-13,0.5007346479384931,947,500
2591,film,13.7,1.5185750738520953e-05,0.009411,0.00013037000000000001,1.4668895352954635e-14,5.127251132544644e-09,1.4668895352954635e-14,0.39965275446593845,977,500
2592,fiber,13.7,1.382287607281065e-05,0.000112,0.00863277,1.1063278688506078e-14,4.341106090362507e-09,1.1063278688506078e-14,0.29542670382985164,872,500
2593,sphere,13.7,3.333969816447264e-05,0.011616,0.00827403,1.5522926473314268e-13,1.3967966713498113e-08,1.5522926473314268e-13,0.8,858,500
2594,film,13.7,0.00020063104415456745,0.009297999999999999,0.00167584,3.3828520907505045e-11,8.844114034212348e-07,3.3828520907505045e-11,0.4044238873172245,916,500
2595,fiber,13.7,7.0177737847063956e-06,4.9999999999999996e-06,0.00377032,1.4477270987557079e-15,1.459783032378645e-09,1.4477270987557079e-15,0.504285011879757,869,500
2596,sphere,13.7,2.6210879789725083e-05,0.009075999999999999,0.00677348,7.542814117240647e-14,8.633225032222119e-09,7.542814117240647e-14,0.8,910,500
2597,sphere,13.7,1.6043140158796496e-06,0.004715,0.00757037,1.7296440703392463e-17,3.2343619513743593e-11,1.7296440703392463e-17,0.9,978,500
2598,film,13.7,0.00010348654686868915,0.006075,0.00372633,4.642375828844036e-12,4.6873832429294794e-07,4.642375828844036e-12,0.2030169011583832,990,500
